DATE,DEWP,DailyRadiation,DaylightDuration,ELEVATION,GUST,Geo_Spatial_X,Geo_Spatial_Y,Geo_Spatial_Z,Geo_Zoning_Atmos_Log_Elevation,Geo_Zoning_Atmos_Thickness,Geo_Zoning_Continentality,Geo_Zoning_Lat_2,Geo_Zoning_Lat_Abs,Geo_Zoning_Season,LATITUDE,LONGITUDE,MAX,MIN,MXSPD,PET_Est,STATION,STP,TEMP,Terrain_Aspect,Terrain_Slope,VISIB,WDSP
,,0.011149256120039613,0.011400399246645942,,0.33406637028918174,,,,,,,,,0.5086067577787649,,,0.12882787750791974,0.2571428571428571,0.351798519834652,0.11756242622164395,,0.8828124999999999,0.17927461139896375,,,0.5229885057471264,0.4448414759881428
,,0.013115069887010507,0.013452476420779368,,0.17683816168526642,,,,,,,,,0.517210965189451,,,0.19218585005279828,0.2482758620689655,0.14863536872620475,0.14631548295021435,,0.7239583333333326,0.22279792746113988,,,0.33908045977011486,0.3101677595063056
,,0.01523903174324448,0.015668634222248533,,0.26291589015587546,,,,,,,,,0.5258100726197082,,,0.20485744456177402,0.296551724137931,0.35235945483791015,0.17446781414432722,,0.7656249999999999,0.26528497409326424,,,0.5172413793103448,0.44523728149018915
,,0.017520708806879323,0.0180472752099742,,0.38366203785933406,,,,,,,,,0.5344015319684214,,,0.17634635691657866,0.27290640394088667,0.35235945483791015,0.1458645342150716,,0.7890624999999993,0.22176165803108808,,,0.8275862068965516,0.44550115182488675
,,0.019959626575274163,0.020586699528148587,,0.0,,,,,,,,,0.5429827974007665,,,0.1562829989440338,0.2522167487684729,0.18195803498144245,0.1411911651682164,,0.6979166666666659,0.2145077720207254,,,0.4655172413793104,0.0
,,0.022555267807903515,0.0232851090884456,,0.3478787530092719,,,,,,,,,0.5515513261025969,,,0.20168954593453006,0.2817733990147783,0.3512080619364854,0.15299970872962326,,0.7005208333333331,0.2321243523316062,,,0.3850574712643678,0.44437970290242196
,,0.0253070713700967,0.02614061193101619,,0.49668587081428744,,,,,,,,,0.5601045790339344,,,0.1900739176346357,0.25911330049261083,0.5637865681537764,0.14558495092130344,,0.7734375000000017,0.22072538860103627,,,0.4597701149425286,0.5035785920663964
,,0.028214431044356142,0.02915122674322361,,0.45252487195060737,,,,,,,,,0.5686400216813411,,,0.1689545934530095,0.2394088669950739,0.351798519834652,0.1340139317220865,,0.8489583333333345,0.20310880829015546,,,0.660919540229885,0.4448414759881428
,,0.03127669431620565,0.0323148875147679,,0.33737586892188687,,,,,,,,,0.5771551248089506,,,0.19957761351636746,0.28374384236453204,0.3512080619364854,0.1610925622451526,,0.679687500000001,0.24352331606217617,,,0.454022988505747,0.44437970290242196
,,0.03449316114166014,0.03562944830772883,,0.23522802801258455,,,,,,,,,0.5856473652079353,,,0.26399155227032733,0.29261083743842364,0.3512080619364854,0.18620890990162595,,0.6276041666666676,0.28082901554404144,,,0.24712643678160914,0.44437970290242196
