STATION,DATE,TEMP,MAX,MIN,STP,VISIB,WDSP,MXSPD,GUST,LATITUDE,LONGITUDE,ELEVATION,PET_Est,DaylightDuration,DailyRadiation,Geo_Zoning_Season,Geo_Zoning_Continentality,Geo_Zoning_Lat_Abs,Geo_Zoning_Lat_2,Geo_Zoning_Atmos_Thickness,Geo_Zoning_Atmos_Log_Elevation,Geo_Spatial_X,Geo_Spatial_Y,Geo_Spatial_Z,Terrain_Slope,Terrain_Aspect,DEWP
53593099999,2019-01-01,8.0,19.0,-0.6,928.9,10.3,2.6,3.9,23.01267156487355,39.8333333,114.5666666,910.0,6.1589560022660095,9.238434003399014,13.935687709422098,0.017213356155834685,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-2.1
53593099999,2019-01-02,12.2,25.0,-1.5,922.8,7.1,-201.55135583343883,-684.254572033977,-774.7023036559993,39.8333333,114.5666666,910.0,9.404199813529267,9.25003260347141,13.991222069456608,0.03442161162274574,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-1.4
53593099999,2019-01-03,16.3,26.2,3.4,924.4,10.2,3.2,5.8,-337.97728055927894,39.8333333,114.5666666,910.0,12.58164210923995,9.26255860802941,14.05122412275661,0.051619667223253764,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-0.2
53593099999,2019-01-04,12.1,23.5,1.0,925.3,15.6,3.6,5.8,274.6418612508868,39.8333333,114.5666666,910.0,9.35330301303484,9.276002988133726,14.115681640382824,0.06880242680231986,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-11.0
53593099999,2019-01-05,11.4,21.6,-1.1,921.8,9.3,-671.7334395629846,-571.3839800452573,-1671.91057829988,39.8333333,114.5666666,910.0,8.825838329184853,9.290356135984055,14.184581217606413,0.08596479873744647,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-10.5
53593099999,2019-01-06,13.1,25.9,1.9,921.9,7.9,1.9,1.9,93.09134661392267,39.8333333,114.5666666,910.0,10.15862194500856,9.30560788855746,14.257908242350661,0.10310169744743485,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-6.4
53593099999,2019-01-07,12.0,24.8,-0.4,924.7,9.2,91.63936267875073,721.9462789213924,848.0809718634052,39.8333333,114.5666666,910.0,9.32174755225727,9.32174755225727,14.33564686252655,0.1202080448993527,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-5.0
53593099999,2019-01-08,10.3,22.8,-2.4,927.6,12.7,2.6,3.9,624.0251842469819,39.8333333,114.5666666,910.0,8.015772371922619,9.338763928453536,14.417779952452424,0.13727877211326478,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-9.8
53593099999,2019-01-09,14.2,25.7,2.1,921.1,9.1,1.9,1.9,39.80378457966683,39.8333333,114.5666666,910.0,11.072030318756703,9.356645339794397,14.504289078554127,0.15430882066428117,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-6.1
53593099999,2019-01-10,17.8,31.8,3.0,919.1,5.5,1.9,1.9,-478.4547588672283,39.8333333,114.5666666,910.0,13.906813158130985,9.375379657166956,14.59515446454595,0.1712931441814776,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,0.5
53593099999,2019-01-11,17.9,32.2,8.2,915.7,5.4,1.9,1.9,93.1411452289921,39.8333333,114.5666666,910.0,14.014140204719666,9.394954327186369,14.69035495629617,0.1882267098432442,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,4.2
53593099999,2019-01-12,22.4,39.0,7.7,918.6,8.4,2.6,3.9,-582.1164145514812,39.8333333,114.5666666,910.0,17.57533194683979,9.415356400092746,14.789867986583042,0.2051044998686192,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,4.1
53593099999,2019-01-13,20.5,39.4,7.0,920.6,12.3,2.4,3.9,-356.03502128119004,39.8333333,114.5666666,910.0,16.120811453142657,9.436572557937165,14.893669539948245,0.2219215130041655,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-0.1
53593099999,2019-01-14,18.6,38.3,4.3,922.6,14.2,4.2,7.8,-814.3978214021031,39.8333333,114.5666666,910.0,14.660813171557852,9.458589142940548,15.001734117854467,0.2386727660059501,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-6.3
53593099999,2019-01-15,6.8,15.8,0.3,926.5,12.5,2.7,3.9,27.322658616804773,39.8333333,114.5666666,910.0,5.372788905350263,9.48139218591223,15.11403470435301,0.255353295116187,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-18.0
53593099999,2019-01-16,10.4,27.5,-2.9,920.6,10.6,1.9,1.9,-603.307269391187,39.8333333,114.5666666,910.0,8.237638443336337,9.50496743461885,15.230542732464983,0.2719581575341055,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-16.9
53593099999,2019-01-17,13.7,32.9,-3.3,919.0,9.7,2.3,3.9,-20.10206147541247,39.8333333,114.5666666,910.0,10.87928460278149,9.529300381998386,15.351228051476559,0.288482432880609,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-15.4
53593099999,2019-01-18,20.2,31.6,4.3,919.1,10.0,2.4,3.9,682.8701353969277,39.8333333,114.5666666,910.0,16.08320009510032,9.554376294119002,15.476058895344845,0.30492122465628907,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-8.0
53593099999,2019-01-19,18.1,31.6,6.4,921.6,13.1,-297.9042869653521,-286.3401181889665,-230.9057679861138,39.8333333,114.5666666,910.0,14.450105191996286,9.580180237787593,15.605001852405971,0.3212696616923644,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-1.2
53593099999,2019-01-20,14.1,27.1,1.6,925.1,11.5,2.3,3.9,-623.5707991250778,39.8333333,114.5666666,910.0,11.28786910156908,9.606697107718368,15.738021836571308,0.3375228995941133,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-6.8
53593099999,2019-01-21,17.2,34.0,1.2,919.4,9.1,2.3,3.9,-325.32163508355796,39.8333333,114.5666666,910.0,13.808606702888204,9.633911653177817,15.875082060191264,0.3536761221763716,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-6.8
53593099999,2019-01-22,21.5,41.5,3.9,916.6,10.7,2.3,3.9,215.93267779901572,39.8333333,114.5666666,910.0,17.310740236384078,9.661808504028322,16.016144008759003,0.3697245428906731,0.9971247763188955,39.8333333,1586.6944417888888,0.8973284370942841,6.814542897259958,-2034.0076150151672,4449.495316230137,4080.9858432621872,89.97749209325389,45.0,-2.5
