DATE,TEMP,MAX,MIN,STP,VISIB,WDSP,MXSPD,GUST,LATITUDE,LONGITUDE,ELEVATION,PET_Est,DaylightDuration,DailyRadiation,Geo_Zoning_Season,Geo_Zoning_Continentality,Geo_Zoning_Lat_Abs,Geo_Zoning_Lat_2,Geo_Zoning_Atmos_Thickness,Geo_Zoning_Atmos_Log_Elevation,Geo_Spatial_X,Geo_Spatial_Y,Geo_Spatial_Z,Terrain_Slope,Terrain_Aspect,DEWP
2019-01-01,48.9,57.2,43.3,815.0,18.6,6.1,9.7,-1345.667974419483,25.5833333,103.8333333,1900.0,42.53666611209371,10.438445671679439,22.62776734494276,0.017213356155834685,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,42.0
2019-01-02,51.4,60.8,43.5,814.6,18.6,5.5,9.7,-964.4041373099213,25.5833333,103.8333333,1900.0,44.738586151563304,10.44480610542334,22.67722980484797,0.03442161162274574,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,40.4
2019-01-03,51.5,60.4,44.4,813.0,18.6,7.8,13.6,-791.7684166359621,25.5833333,103.8333333,1900.0,44.85511792423388,10.451677962928283,22.730528010499462,0.051619667223253764,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,38.9
2019-01-04,51.3,63.3,41.9,813.9,18.6,6.7,9.7,324.4654524144487,25.5833333,103.8333333,1900.0,44.71246837417414,10.459056929631378,22.787637390340315,0.06880242680231986,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,35.3
2019-01-05,52.5,68.4,38.3,814.3,18.6,3.9,5.8,281.6780701402098,25.5833333,103.8333333,1900.0,45.79285552151027,10.466938404916633,22.84853144482432,0.08596479873744647,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,31.5
2019-01-06,55.3,69.8,37.6,812.7,18.6,6.1,9.7,137.6777048263341,25.5833333,103.8333333,1900.0,48.273754866083564,10.475317511627537,22.91318175014978,0.10310169744743485,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,32.1
2019-01-07,58.8,71.6,45.1,812.3,18.6,5.3,9.7,-581.8968148466255,25.5833333,103.8333333,1900.0,51.37252661957945,10.484189106036624,22.981557962778076,0.1202080448993527,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,38.2
2019-01-08,46.0,56.1,43.9,812.8,15.4,5.4,7.8,-276.8241892316081,25.5833333,103.8333333,1900.0,40.22526652155376,10.493547788231416,23.053627824805975,0.13727877211326478,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,43.8
2019-01-09,49.6,58.3,43.7,811.6,18.6,6.2,9.7,-1145.9251071844112,25.5833333,103.8333333,1900.0,43.4140033732172,10.503387912875128,23.129357170262953,0.15430882066428117,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,42.6
2019-01-10,51.8,62.6,45.0,810.9,18.6,6.5,11.7,-649.3667964545192,25.5833333,103.8333333,1900.0,45.38415387462688,10.513703600299664,23.208709932405856,0.1712931441814776,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,39.1
2019-01-11,52.6,64.2,40.6,811.5,18.6,5.0,9.7,1160.4448953469364,25.5833333,103.8333333,1900.0,46.13234234490868,10.524488747887911,23.29164815208429,0.1882267098432442,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,33.2
2019-01-12,52.9,67.1,40.3,811.1,18.6,7.8,9.7,1861.4211339564636,25.5833333,103.8333333,1900.0,46.44504079216999,10.535737041702077,23.37813198725047,0.2051044998686192,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,33.0
2019-01-13,54.7,68.5,38.3,810.0,18.6,7.1,11.7,366.4214504839183,25.5833333,103.8333333,1900.0,48.07875630556771,10.54744196831467,23.468119723687295,0.2219215130041655,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,34.3
2019-01-14,54.8,66.9,45.1,809.5,18.6,5.3,11.7,1266.6182813056066,25.5833333,103.8333333,1900.0,48.222158842382015,10.559596826798982,23.56156778702806,0.2386727660059501,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,37.5
2019-01-15,40.6,50.0,34.7,812.2,15.4,6.1,7.8,347.6184768393033,25.5833333,103.8333333,1900.0,35.769258873163,10.572194740836354,23.65843075613998,0.255353295116187,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,35.5
2019-01-16,42.0,53.2,34.3,813.3,16.5,2.6,3.9,-1633.8911796302668,25.5833333,103.8333333,1900.0,37.04830034814314,10.58522867089804,23.758661377942783,0.2719581575341055,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,36.1
2019-01-17,48.8,61.9,36.1,812.3,18.6,3.9,7.8,2463.171066877426,25.5833333,103.8333333,1900.0,43.101345134272336,10.59869142646041,23.862210583731397,0.288482432880609,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,35.8
2019-01-18,53.2,64.2,42.3,810.1,18.6,7.8,11.7,-1130.0124835933123,25.5833333,103.8333333,1900.0,47.04908550674526,10.612575678213215,23.969027507069793,0.30492122465628907,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,37.3
2019-01-19,53.4,65.7,41.2,810.1,18.3,6.1,11.7,451.443524774915,25.5833333,103.8333333,1900.0,47.28958916748715,10.626873970221832,24.07905950332026,0.3212696616923644,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,33.0
2019-01-20,46.1,63.3,36.0,813.3,18.3,6.4,7.8,-576.3842662541036,25.5833333,103.8333333,1900.0,40.88139829545554,10.64157873200578,24.192252170869438,0.3375228995941133,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,35.2
2019-01-21,39.5,44.4,35.4,815.2,15.4,3.9,7.8,-229.5330707896401,25.5833333,103.8333333,1900.0,35.078245872886946,10.6566822904973,24.30854937410887,0.3536761221763716,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,34.6
2019-01-22,43.6,50.4,36.3,812.6,16.6,5.3,9.7,356.5536010831054,25.5833333,103.8333333,1900.0,38.7755760040384,10.67217688184543,24.42789326822408,0.3697245428906731,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,39.7
2019-01-23,53.0,67.6,41.9,809.7,17.5,5.8,9.7,-120.40069309495925,25.5833333,103.8333333,1900.0,47.2055747617278,10.68805466303271,24.55022432584213,0.38566340624360707,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,36.7
2019-01-24,55.6,68.5,42.3,809.0,18.6,6.1,11.7,-578.286149853783,25.5833333,103.8333333,1900.0,49.59662578450109,10.704307723273617,24.675481365582943,0.401487989205973,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,28.2
2019-01-25,48.8,61.9,37.6,814.4,18.5,4.5,7.8,-364.7073893487284,25.5833333,103.8333333,1900.0,43.598440920339904,10.72092809516555,24.803601582555054,0.4171936026123168,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,36.3
2019-01-26,53.1,64.4,39.9,813.1,18.6,5.8,7.8,-346.4895071779373,25.5833333,103.8333333,1900.0,47.515241862626965,10.737907765565415,24.934520580831222,0.4327755925504312,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,40.0
2019-01-27,56.5,69.6,43.9,811.3,18.6,5.3,7.8,1584.5072419552203,25.5833333,103.8333333,1900.0,50.63924881403461,10.755238686166642,25.068172407934217,0.4482293417404106,0.9990161248490291,25.5833333,654.5069427388888,0.797566169830753,7.550135342488429,-1373.949196906479,5579.70389242053,2751.146865804738,89.97749209325389,135.0,34.8
