DATE,DEWP,DailyRadiation,DaylightDuration,ELEVATION,GUST,Geo_Spatial_X,Geo_Spatial_Y,Geo_Spatial_Z,Geo_Zoning_Atmos_Log_Elevation,Geo_Zoning_Atmos_Thickness,Geo_Zoning_Continentality,Geo_Zoning_Lat_2,Geo_Zoning_Lat_Abs,Geo_Zoning_Season,LATITUDE,LONGITUDE,MAX,MIN,MXSPD,PET_Est,STATION,STP,TEMP,Terrain_Aspect,Terrain_Slope,VISIB,WDSP
,,0.012656976256067211,0.011220538439614151,,0.446429258968474,,,,,,,,,0.5086067577787649,,,0.11140939597315433,0.11473272490221643,0.4730638104805149,0.09720061714104496,,0.034203420342034205,0.15132408575031525,,,0.20879120879120877,0.4932126137027829
,,0.014868067600399893,0.013241629153345731,,0.5965514566663008,,,,,,,,,0.517210965189451,,,0.1476510067114094,0.11994784876140807,0.4773775327987475,0.11049852567456422,,0.031103110311031107,0.17150063051702394,,,0.10989010989010987,0.23647094523108866
,,0.01725466211208021,0.015424792511123282,,0.33047859671953395,,,,,,,,,0.5258100726197082,,,0.12080536912751678,0.17079530638852675,0.4217395549771748,0.1606828470318398,,0.028002800280028002,0.2484237074401009,,,0.06043956043956043,0.5158140148784658
,,0.019816015903859566,0.017768559625733545,,0.5923474178600739,,,,,,,,,0.5344015319684214,,,0.087248322147651,0.31421121251629724,0.4217395549771748,0.15853873033669266,,0.026102610261026105,0.24464060529634304,,,0.016483516483516477,0.5107568595327282
,,0.022551321840680812,0.020271365765320487,,0.5453617283875261,,,,,,,,,0.5429827974007665,,,0.09127516778523487,0.26988265971316816,0.42768999515949846,0.14410143872885456,,0.026602660266026604,0.2219419924337957,,,0.1648351648351648,0.5158140148784658
,,0.02545970891935006,0.022931553886438052,,0.5466125747357271,,,,,,,,,0.5515513261025969,,,0.12751677852348994,0.26727509778357234,0.4217395549771748,0.16579899592103048,,0.026102610261026105,0.2547288776796974,,,0.11538461538461538,0.5096330472336753
,,0.028540241638076856,0.02574737832808578,,0.4659533833730308,,,,,,,,,0.5601045790339344,,,0.12080536912751678,0.32855280312907437,0.4217395549771748,0.17440940853083994,,0.026202620262026202,0.2673392181588903,,,0.06043956043956043,0.509071141084149
,,0.03179191936122308,0.02871700865034652,,0.5555652890281253,,,,,,,,,0.5686400216813411,,,0.17852348993288586,0.2816166883963494,0.4339536164040496,0.175649132529167,,0.030303030303030304,0.2686002522068096,,,0.401098901098901,0.5203092640746771
,,0.035213675684778054,0.0318385336009219,,0.25896637931585076,,,,,,,,,0.5771551248089506,,,0.052348993288590585,0.2607561929595828,0.4217395549771748,0.12658611777591397,,0.027402740274027403,0.19293820933165198,,,0.21428571428571425,0.509071141084149
,,0.038804377808193936,0.0351099651926337,,0.6531972416454173,,,,,,,,,0.5856473652079353,,,0.10067114093959731,0.2177314211212516,0.4648892227769112,0.1550636869748237,,0.022802280228022803,0.23581336696090793,,,0.05494505494505493,0.41409904531450714
,,0.04256282591832394,0.03852924287485844,,0.22861994850097533,,,,,,,,,0.5941142264441873,,,0.11140939597315433,0.3076923076923077,0.4217395549771748,0.17206156550488053,,0.019701970197019702,0.2610340479192938,,,0.043956043956043946,0.5085092349346225
