STATION,DATE,TEMP,MAX,MIN,STP,VISIB,WDSP,MXSPD,GUST,LATITUDE,LONGITUDE,ELEVATION,PET_Est,DaylightDuration,DailyRadiation,Geo_Zoning_Season,Geo_Zoning_Continentality,Geo_Zoning_Lat_Abs,Geo_Zoning_Lat_2,Geo_Zoning_Atmos_Thickness,Geo_Zoning_Atmos_Log_Elevation,Geo_Spatial_X,Geo_Spatial_Y,Geo_Spatial_Z,Terrain_Slope,Terrain_Aspect,DEWP
58321199999,2019-01-01,38.6,41.0,33.8,999.9,6.2,10.6,15.5,764.7682581440964,31.143378,121.805214,3.96,32.2332643005839,10.020703927642662,19.29157321490625,0.017213356155834685,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,27.4
58321199999,2019-01-02,42.7,44.6,39.2,999.9,5.8,9.5,13.6,274.29109860650067,31.143378,121.805214,3.96,35.68594009761639,10.028835624622872,19.34443088835637,0.03442161162274574,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,32.6
58321199999,2019-01-03,47.9,50.0,44.6,999.9,6.2,8.2,11.7,-181.14351478460821,31.143378,121.805214,3.96,40.066833850276815,10.037620171259329,19.401451051265326,0.051619667223253764,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,39.2
58321199999,2019-01-04,49.8,51.8,48.2,999.9,3.4,7.0,11.7,-228.22657090877837,31.143378,121.805214,3.96,41.69526508687249,10.047051828162045,19.462612787120616,0.06880242680231986,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,48.9
58321199999,2019-01-05,46.4,48.2,42.8,999.9,3.8,9.1,11.7,46.065112797501826,31.143378,121.805214,3.96,38.88754798479214,10.057124478825555,19.527893465341627,0.08596479873744647,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,44.9
58321199999,2019-01-06,45.3,48.2,44.6,999.9,6.2,7.6,11.7,-611.0493133886102,31.143378,121.805214,3.96,38.006064452082846,10.067831642935854,19.597268733670862,0.10310169744743485,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,40.3
58321199999,2019-01-07,45.3,48.2,42.8,999.9,5.5,9.2,11.7,-510.893996761347,31.143378,121.805214,3.96,38.04885350087578,10.07916649029822,19.670712510727896,0.1202080448993527,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,42.0
58321199999,2019-01-08,43.3,46.4,41.0,999.9,5.5,12.3,17.5,-390.5780632196354,31.143378,121.805214,3.96,36.41213136130269,10.091121855326382,19.7481969788315,0.13727877211326478,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,35.8
58321199999,2019-01-09,42.1,44.6,41.0,999.9,5.5,9.3,13.6,358.5616587074745,31.143378,121.805214,3.96,35.447113300879295,10.103690252032104,19.829692577198912,0.15430882066428117,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,39.9
58321199999,2019-01-10,44.7,46.4,44.6,999.9,5.1,9.5,11.7,35.095331093245534,31.143378,121.805214,3.96,37.68531798821391,10.116863889453398,19.91516799563325,0.1712931441814776,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,43.9
58321199999,2019-01-11,46.9,50.0,42.8,999.9,4.2,9.6,13.6,-1008.8465271731598,31.143378,121.805214,3.96,39.59389723681831,10.130634687458842,20.0045901688124,0.1882267098432442,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,45.7
58321199999,2019-01-12,42.9,46.4,41.0,999.9,4.5,8.4,13.6,222.28422156209783,31.143378,121.805214,3.96,36.26835459699381,10.144994292865402,20.0979242712935,0.2051044998686192,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,38.6
58321199999,2019-01-13,41.0,48.2,35.6,999.9,3.1,7.9,11.7,-67.06037712731336,31.143378,121.805214,3.96,34.71310816067487,10.159934095807278,20.19513371334811,0.2219215130041655,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,35.8
58321199999,2019-01-14,47.7,51.8,44.6,999.9,4.6,9.7,11.7,17.5,31.143378,121.805214,3.96,40.44739485401792,10.175445246293815,20.296180137742933,0.2386727660059501,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,41.6
58321199999,2019-01-15,42.6,46.4,35.6,999.9,3.9,13.8,17.5,37.557235746064336,31.143378,121.805214,3.96,36.17989128167873,10.191518670895416,20.401023417580074,0.255353295116187,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,35.1
58321199999,2019-01-16,37.1,42.8,32.0,999.9,6.2,7.4,11.7,-335.2310476440777,31.143378,121.805214,3.96,31.56018190169652,10.208145089497526,20.509621655310195,0.2719581575341055,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,26.5
58321199999,2019-01-17,38.9,48.2,30.2,999.9,4.8,5.2,13.6,78.688249865029,31.143378,121.805214,3.96,33.14706289560844,10.225315032064302,20.62193118302917,0.288482432880609,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,29.0
58321199999,2019-01-18,44.8,51.8,33.8,999.9,4.7,7.6,11.7,19.4,31.143378,121.805214,3.96,38.240603726659685,10.243018855355274,20.73790656416716,0.30492122465628907,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,36.4
58321199999,2019-01-19,48.1,53.6,41.0,999.9,3.8,8.3,13.6,931.3007923470435,31.143378,121.805214,3.96,41.130497427824224,10.261246759540347,20.85750059667557,0.3212696616923644,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,41.6
58321199999,2019-01-20,40.4,50.0,32.0,999.9,5.1,11.7,17.5,-623.3722429782116,31.143378,121.805214,3.96,34.609295642357715,10.279988804660707,20.980664317813957,0.3375228995941133,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,31.3
58321199999,2019-01-21,41.5,48.2,33.8,999.9,6.2,6.3,11.7,21.4,31.143378,121.805214,3.96,35.618187455479486,10.299234926885633,21.10734701063492,0.3536761221763716,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,25.6
58321199999,2019-01-22,43.2,51.8,32.0,999.9,5.1,6.2,15.5,-232.6387999727029,31.143378,121.805214,3.96,37.14830983626399,10.318974954517774,21.23749621226038,0.3697245428906731,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,23.6
58321199999,2019-01-23,44.9,57.2,35.6,999.9,3.8,6.2,11.7,-292.7586449119894,31.143378,121.805214,3.96,38.685834850352634,10.339198623702263,21.371057724037755,0.38566340624360707,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,29.7
58321199999,2019-01-24,46.1,55.4,39.2,999.9,4.9,6.0,9.7,17.5,31.143378,121.805214,3.96,39.79926557284002,10.359895593797836,21.507975623659206,0.401487989205973,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,39.1
58321199999,2019-01-25,45.0,53.6,37.4,999.9,6.2,14.1,19.4,25.3,31.143378,121.805214,3.96,38.92895798389161,10.381055462371094,21.648192279321023,0.4171936026123168,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,34.0
58321199999,2019-01-26,37.5,44.6,30.2,999.9,6.2,9.7,15.5,-280.72113870653277,31.143378,121.805214,3.96,32.50833681180655,10.402667779778096,21.79164836599451,0.4327755925504312,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,25.1
58321199999,2019-01-27,42.7,51.8,37.4,999.9,6.2,4.7,11.7,-119.300030111748,31.143378,121.805214,3.96,37.09463600857753,10.424722063300475,21.938282883872898,0.4482293417404106,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,34.2
58321199999,2019-01-28,44.5,46.4,42.8,999.9,4.6,7.3,11.7,425.29053705006237,31.143378,121.805214,3.96,38.741728965073875,10.447207810806438,22.088033179052246,0.4635502709028509,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,39.1
58321199999,2019-01-29,47.9,50.0,46.4,999.9,6.2,8.0,11.7,626.6342186146859,31.143378,121.805214,3.96,41.79320710135732,10.470114513909975,22.240834966497193,0.47873384011578846,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,41.9
58321199999,2019-01-30,50.6,53.6,44.6,999.9,4.7,9.7,25.3,-338.6257234489411,31.143378,121.805214,3.96,44.247303544383456,10.493431670604771,22.39662235533515,0.49377555015997715,0.9940792738259244,31.143378,969.9099932508839,0.9995286825335604,1.601405740736836,-2873.798150011096,4634.020269414941,3294.963024928244,89.97749209325389,315.0,48.8
