DATE,DEWP,DailyRadiation,DaylightDuration,ELEVATION,GUST,Geo_Spatial_X,Geo_Spatial_Y,Geo_Spatial_Z,Geo_Zoning_Atmos_Log_Elevation,Geo_Zoning_Atmos_Thickness,Geo_Zoning_Continentality,Geo_Zoning_Lat_2,Geo_Zoning_Lat_Abs,Geo_Zoning_Season,LATITUDE,LONGITUDE,MAX,MIN,MXSPD,PET_Est,STATION,STP,TEMP,Terrain_Aspect,Terrain_Slope,VISIB,WDSP
,,0.014604693171386848,0.011094977476939797,,0.8552338871018933,,,,,,,,,0.5086067577787649,,,0.14139344262295078,0.2003968253968254,0.9955961556652366,0.09543627281642385,,0.6500000000000057,0.15283842794759825,,,0.9999248786894576,0.009111613867473006
,,0.017128017452737527,0.013094390554869476,,0.5594343501589538,,,,,,,,,0.517210965189451,,,0.19672131147540986,0.2003968253968254,0.9955961556652366,0.161203293468629,,0.5875000000000057,0.24890829694323138,,,0.9997746360683726,0.005333627629740296
,,0.019848632568351104,0.015254456136565866,,0.4270873916939305,,,,,,,,,0.5258100726197082,,,0.1331967213114754,0.2797619047619048,0.9967253465203041,0.15409603402924463,,0.48750000000000426,0.2379912663755458,,,1.0,0.008000441444610444
,,0.02276541596572792,0.017573792259215334,,0.5506423910138017,,,,,,,,,0.5344015319684214,,,0.022540983606557406,0.19444444444444448,0.9989272686876859,0.0843823640336469,,0.6000000000000014,0.1353711790393013,,,1.0,0.012889600105205717
,,0.025877155236174874,0.02005092571874561,,0.31025072602482945,,,,,,,,,0.5429827974007665,,,0.16598360655737707,0.15079365079365079,0.9967253465203041,0.13991888757342805,,0.6750000000000043,0.21615720524017462,,,0.9993990295156602,0.008667144898327983
,,0.029182548025846352,0.02268429519027593,,0.6533294991821488,,,,,,,,,0.5515513261025969,,,0.3032786885245902,0.3115079365079365,0.9977980778326183,0.1985657167356235,,0.65625,0.3013100436681222,,,0.999849757378915,0.011333958713198129
,,0.03268020197036173,0.02547225449647914,,0.7444197834977347,,,,,,,,,0.5601045790339344,,,0.2950819672131147,0.33333333333333337,0.9989272686876859,0.21698266152640439,,0.5562500000000057,0.32751091703056767,,,1.0,0.010667255259480592
,,0.03636863465724784,0.028413076010241754,,0.6993560722386153,,,,,,,,,0.5686400216813411,,,0.1290983606557378,0.40476190476190477,0.9955961556652366,0.19655006335032066,,0.33125000000000426,0.29694323144104806,,,0.9979341639600817,0.006000331083457834
,,0.04024627362060256,0.031504954177676514,,0.46438661979444257,,,,,,,,,0.5771551248089506,,,0.08811475409836074,0.35119047619047616,0.9967253465203041,0.14912965239631798,,0.3812500000000014,0.2270742358078602,,,0.9989483016524053,0.005333627629740296
,,0.04431145637245838,0.03474600914728789,,0.4574937566572569,,,,,,,,,0.5856473652079353,,,0.04508196721311481,0.34325396825396826,0.9955961556652366,0.12562499894634716,,0.41875000000000284,0.1921397379912663,,,0.9984975737891504,0.006000331083457834
,,0.04856243047538984,0.0381342904909341,,0.25193305753347944,,,,,,,,,0.5941142264441873,,,0.14754098360655743,0.24404761904761907,0.9955961556652366,0.13061929036641445,,0.5062500000000014,0.19868995633187767,,,1.0,0.00755597247546542
,,0.05299735366096777,0.04166778100215403,,0.5846072399608473,,,,,,,,,0.6025531996039925,,,0.20286885245901634,0.21825396825396826,0.9955961556652366,0.1732363976977293,,0.5187500000000043,0.25982532751091697,,,1.0,0.006222565568030345
,,0.05761429399865375,0.04534440055743944,,0.5394224314083813,,,,,,,,,0.6109617840374758,,,0.29918032786885246,0.3293650793650794,0.9977980778326183,0.2204995246826839,,0.45625000000000426,0.32751091703056767,,,1.0,0.011778427682343154
,,0.062411230119742894,0.04916201002611558,,0.5105648738640588,,,,,,,,,0.6193374880995972,,,0.2766393442622951,0.2718253968253968,0.9967253465203041,0.20609939425792065,,0.3375000000000057,0.3056768558951965,,,1.0,0.010667255259480592
,,0.06738605150089935,0.05311841521465901,,0.7263245713593065,,,,,,,,,0.6276778298884809,,,0.1618852459016393,0.2043650793650794,0.9955961556652366,0.11921852365895891,,0.4125000000000014,0.17903930131004364,,,0.9996995147578301,0.00755597247546542
,,0.07253655881179225,0.057211370831529336,,0.3801512281028233,,,,,,,,,0.6359803379808554,,,0.14344262295081966,0.11904761904761905,0.9955961556652366,0.0895599845763256,,0.59375,0.1353711790393013,,,0.9997370754131014,0.010667255259480592
,,0.07786046433122834,0.06143858445888227,,0.17227791570811363,,,,,,,,,0.6442425521643901,,,0.2622950819672132,0.2123015873015873,0.9967253465203041,0.19458100228686057,,0.4937500000000057,0.2860262008733624,,,0.9999248786894576,0.010000551805763055
,,0.08335539243607705,0.06579772051791871,,0.30607089420224537,,,,,,,,,0.6524620241667093,,,0.10655737704918038,0.34325396825396826,0.9945234243529225,0.16043307889576877,,0.4312500000000057,0.23580786026200865,,,0.9996995147578301,0.006000331083457834
,,0.08901888016714372,0.07028640421503983,,0.4106999198604673,,,,,,,,,0.6606363183808679,,,0.1331967213114754,0.24007936507936511,0.9955961556652366,0.11708582239940166,,0.45625000000000426,0.17248908296943227,,,0.9997370754131014,0.008000441444610444
,,0.09484837787598259,0.0749022254564696,,0.24832661389273847,,,,,,,,,0.6687630125870745,,,0.17418032786885243,0.21825396825396826,0.9955961556652366,0.128378018321562,,0.4937500000000057,0.18777292576419208,,,1.0,0.008667144898327983
,,0.10084124995646916,0.07964274271952308,,0.5267911936152045,,,,,,,,,0.6768396986704476,,,0.25409836065573765,0.2142857142857143,0.9955961556652366,0.15952975882359008,,0.5375000000000014,0.23144104803493443,,,0.9998873180341864,0.010222786290335567
,,0.10699477566473643,0.08450548686928437,,0.4527012042062396,,,,,,,,,0.6848639833345912,,,0.21106557377049187,0.25793650793650796,0.9967253465203041,0.14959431005456597,,0.5062500000000014,0.21615720524017462,,,1.0,0.01244513113606069
,,0.11330615003086318,0.08948796491004667,,0.3876062093852619,,,,,,,,,0.6928334888107813,,,0.25204918032786894,0.2797619047619048,0.9955961556652366,0.18397617289831097,,0.4750000000000014,0.2641921397379912,,,1.0,0.008000441444610444
,,0.11977248486546899,0.09458766366151966,,0.6277733722810024,,,,,,,,,0.7007458535625491,,,0.2622950819672132,0.2837301587301588,0.9955961556652366,0.2016473062402647,,0.5250000000000057,0.2882096069868995,,,0.9999248786894576,0.00755597247546542
,,0.1263908098640974,0.09980205335045483,,0.40083287858254624,,,,,,,,,0.7085987329854562,,,0.3094262295081967,0.3115079365079365,0.9955961556652366,0.23473988348883196,,0.6437500000000043,0.33406113537117893,,,0.9996243934472876,0.008000441444610444
,,0.13315807381200728,0.10512859110902494,,0.5998967816096702,,,,,,,,,0.7163898001018503,,,0.3073770491803278,0.38293650793650796,0.9967253465203041,0.2602838117849402,,0.5875000000000057,0.36899563318777284,,,0.9992487868945752,0.009778317321190545
,,0.1400711458917011,0.11056472437197946,,0.46761313125942616,,,,,,,,,0.7241167462503998,,,0.19877049180327874,0.4444444444444444,0.9977980778326183,0.23512169183963613,,0.5500000000000043,0.3318777292576418,,,0.9996243934472876,0.008667144898327983
