STATION,DATE,TEMP,MAX,MIN,STP,VISIB,WDSP,MXSPD,GUST,LATITUDE,LONGITUDE,ELEVATION,PET_Est,DaylightDuration,DailyRadiation,Geo_Zoning_Season,Geo_Zoning_Continentality,Geo_Zoning_Lat_Abs,Geo_Zoning_Lat_2,Geo_Zoning_Atmos_Thickness,Geo_Zoning_Atmos_Log_Elevation,Geo_Spatial_X,Geo_Spatial_Y,Geo_Spatial_Z,Terrain_Slope,Terrain_Aspect,DEWP
56444099999,2019-01-01,25.6,37.8,15.6,684.2,18.4,4.6,5.8,4668.452727674557,28.45,98.8833333,3320.0,21.82233342715681,10.229218793979754,20.920902232883744,0.017213356155834685,0.999400143119,28.45,809.4024999999999,0.6735196583332465,8.108021221376747,-865.0150014408243,5534.402480915909,3035.0913044773733,89.99913206143628,11.003540851749504,9.7
56444099999,2019-01-02,30.0,40.5,15.6,683.2,18.0,2.9,5.8,492.70630984286373,28.45,98.8833333,3320.0,25.591151722621998,10.2364606890488,20.972262860570726,0.03442161162274574,0.999400143119,28.45,809.4024999999999,0.6735196583332465,8.108021221376747,-865.0150014408243,5534.402480915909,3035.0913044773733,89.99913206143628,11.003540851749504,10.4
56444099999,2019-01-03,29.5,37.4,19.6,681.6,18.6,4.1,7.8,-1375.6108059741516,28.45,98.8833333,3320.0,25.18386598669941,10.244284469165862,21.02763921511435,0.051619667223253764,0.999400143119,28.45,809.4024999999999,0.6735196583332465,8.108021221376747,-865.0150014408243,5534.402480915909,3035.0913044773733,89.99913206143628,11.003540851749504,8.7
56444099999,2019-01-04,24.8,32.0,15.3,683.4,18.6,6.3,11.7,368.59187651576326,28.45,98.8833333,3320.0,21.188882599617518,10.252685128847185,21.087008447687204,0.06880242680231986,0.999400143119,28.45,809.4024999999999,0.6735196583332465,8.108021221376747,-865.0150014408243,5534.402480915909,3035.0913044773733,89.99913206143628,11.003540851749504,8.3
56444099999,2019-01-05,28.5,39.0,13.1,684.6,17.0,4.4,7.8,-3024.972036155055,28.45,98.8833333,3320.0,24.371436163814018,10.261657332132218,21.1503458804974,0.08596479873744647,0.999400143119,28.45,809.4024999999999,0.6735196583332465,8.108021221376747,-865.0150014408243,5534.402480915909,3035.0913044773733,89.99913206143628,11.003540851749504,6.1
56444099999,2019-01-06,32.4,45.7,21.2,684.3,18.2,5.6,9.7,1818.2064652437598,28.45,98.8833333,3320.0,27.732227644491992,10.271195423885922,21.217625004977858,0.10310169744743485,0.999400143119,28.45,809.4024999999999,0.6735196583332465,8.108021221376747,-865.0150014408243,5534.402480915909,3035.0913044773733,89.99913206143628,11.003540851749504,7.1
56444099999,2019-01-07,33.6,45.3,22.3,682.7,18.6,5.3,11.7,3104.1108732126368,28.45,98.8833333,3320.0,28.787621636583072,10.28129344163681,21.288817480455485,0.1202080448993527,0.999400143119,28.45,809.4024999999999,0.6735196583332465,8.108021221376747,-865.0150014408243,5534.402480915909,3035.0913044773733,89.99913206143628,11.003540851749504,5.5
56444099999,2019-01-08,32.2,37.2,25.9,679.1,13.1,3.2,5.8,2467.9549386589965,28.45,98.8833333,3320.0,27.616719426535475,10.291945127901418,21.363893133386725,0.13727877211326478,0.999400143119,28.45,809.4024999999999,0.6735196583332465,8.108021221376747,-865.0150014408243,5534.402480915909,3035.0913044773733,89.99913206143628,11.003540851749504,15.9
56444099999,2019-01-09,29.0,35.2,23.2,679.9,15.8,2.9,7.8,-849.0646195321975,28.45,98.8833333,3320.0,24.899264528783,10.30314394294469,21.442819957248933,0.15430882066428117,0.999400143119,28.45,809.4024999999999,0.6735196583332465,8.108021221376747,-865.0150014408243,5534.402480915909,3035.0913044773733,89.99913206143628,11.003540851749504,17.8
56444099999,2019-01-10,27.4,33.1,22.8,680.5,14.6,3.2,5.8,-946.369871768815,28.45,98.8833333,3320.0,23.552316361261763,10.31488307792486,21.525564113178763,0.1712931441814776,0.999400143119,28.45,809.4024999999999,0.6735196583332465,8.108021221376747,-865.0150014408243,5534.402480915909,3035.0913044773733,89.99913206143628,11.003540851749504,20.8
