DATE,TEMP,MAX,MIN,STP,VISIB,WDSP,MXSPD,GUST,LATITUDE,LONGITUDE,ELEVATION,PET_Est,DaylightDuration,DailyRadiation,Geo_Zoning_Season,Geo_Zoning_Continentality,Geo_Zoning_Lat_Abs,Geo_Zoning_Lat_2,Geo_Zoning_Atmos_Thickness,Geo_Zoning_Atmos_Log_Elevation,Geo_Spatial_X,Geo_Spatial_Y,Geo_Spatial_Z,Terrain_Slope,Terrain_Aspect,DEWP
2019-01-01,22.7,33.8,9.7,999.9,6.1,7.6,15.5,25.3,40.080111,116.584556,35.35,17.427990193232162,9.213034463382641,13.78283444836103,0.017213356155834685,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-0.7
2019-01-02,22.2,32.0,10.4,999.9,6.5,3.0,7.8,15.5,40.080111,116.584556,35.35,17.065786971059342,9.224749714086132,13.838390783335127,0.03442161162274574,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,0.5
2019-01-03,23.9,32.0,12.2,999.9,4.8,5.5,19.4,-0.4174131162483974,40.080111,116.584556,35.35,18.397824742955258,9.237401544580047,13.898419255579952,0.051619667223253764,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,3.5
2019-01-04,27.2,33.8,12.2,999.9,6.4,12.5,25.3,31.1,40.080111,116.584556,35.35,20.968889816660315,9.250980801467787,13.962907947633797,0.06880242680231986,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-10.4
2019-01-05,22.6,33.8,8.6,999.9,6.7,4.0,9.7,17.84250080826408,40.080111,116.584556,35.35,17.44998308659804,9.265477745096302,14.031843785859946,0.08596479873744647,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-8.2
2019-01-06,20.3,32.7,8.6,999.9,5.5,2.9,5.8,11.7,40.080111,116.584556,35.35,15.700158841221082,9.280882073628225,14.105212508052281,0.10310169744743485,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,0.5
2019-01-07,28.1,36.3,14.9,999.9,6.2,10.2,17.5,38.066326510599694,40.080111,116.584556,35.35,21.77090340355923,9.297182948139174,14.18299862989209,0.1202080448993527,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-5.8
2019-01-08,20.4,35.6,5.0,999.9,6.7,5.4,13.6,27.2,40.080111,116.584556,35.35,15.834427331651556,9.314369018618562,14.26518541044956,0.13727877211326478,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-7.2
2019-01-09,20.7,33.4,10.4,999.9,6.2,2.9,7.8,58.880180460393646,40.080111,116.584556,35.35,16.098439077544786,9.3324284507506,14.351754816929544,0.15430882066428117,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-1.9
2019-01-10,26.4,42.8,14.5,999.9,5.6,2.8,7.8,13.6,40.080111,116.584556,35.35,20.572967697372984,9.351348953351357,14.442687488865367,0.1712931441814776,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,3.7
2019-01-11,26.9,42.8,14.0,999.9,4.7,1.9,3.9,32.16205603874815,40.080111,116.584556,35.35,21.00692241587431,9.371117806337983,14.537962701967793,0.1882267098432442,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,7.2
2019-01-12,25.6,41.0,14.0,999.9,3.6,2.9,7.8,29.681049662259113,40.080111,116.584556,35.35,20.03567336342861,9.39172188910716,14.637558331838472,0.2051044998686192,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,11.0
2019-01-13,28.2,47.3,13.3,999.9,5.6,4.0,7.8,1.7941141876602948,40.080111,116.584556,35.35,22.120897116623706,9.413147709201578,14.741450817758055,0.2219215130041655,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,3.7
2019-01-14,29.1,42.8,14.0,999.9,4.7,11.5,27.2,36.9,40.080111,116.584556,35.35,22.880799970528805,9.435381431145899,14.849615126759371,0.2386727660059501,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-0.7
2019-01-15,22.3,30.2,6.8,999.9,6.7,10.2,21.4,27.2,40.080111,116.584556,35.35,17.576876549084204,9.45840890533679,14.962024718194366,0.255353295116187,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-14.8
2019-01-16,24.5,39.2,5.0,999.9,6.0,4.9,11.7,21.4,40.080111,116.584556,35.35,19.359523714454255,9.482215696875555,15.0786515090021,0.2719581575341055,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-12.8
2019-01-17,28.7,44.6,12.2,999.9,6.2,3.7,7.8,15.5,40.080111,116.584556,35.35,22.737065848215153,9.506787114236301,15.199465839881087,0.288482432880609,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-12.2
2019-01-18,32.6,44.6,17.6,999.9,6.1,5.3,11.7,19.4,40.080111,116.584556,35.35,25.895560712330102,9.532108237667522,15.324436442565856,0.30492122465628907,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-4.5
2019-01-19,34.2,42.8,23.9,999.9,6.7,8.1,17.5,21.551285719900815,40.080111,116.584556,35.35,27.24076724960643,9.558163947230327,15.453530408402132,0.3212696616923644,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-1.9
2019-01-20,36.8,41.0,26.1,999.9,6.7,12.9,19.4,29.1,40.080111,116.584556,35.35,29.393812781172365,9.584938950382293,15.586713158409571,0.3375228995941133,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-8.5
2019-01-21,40.4,48.2,19.0,999.9,6.7,9.6,19.4,27.2,40.080111,116.584556,35.35,32.36180662370726,9.612417809021958,15.7239484150142,0.3536761221763716,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-8.1
2019-01-22,37.5,52.0,19.4,999.9,6.6,6.5,15.5,29.1,40.080111,116.584556,35.35,30.12682801848471,9.640584965915107,15.865198175625505,0.3697245428906731,0.9964830363084052,40.080111,1606.415297772321,0.9958005092928006,3.5931942039795284,-2181.533470123032,4359.356241532425,4102.019731564592,89.96816901465641,0.0,-1.3
