DATE,TEMP,MAX,MIN,STP,VISIB,WDSP,MXSPD,GUST,LATITUDE,LONGITUDE,ELEVATION,PET_Est,DaylightDuration,DailyRadiation,Geo_Zoning_Season,Geo_Zoning_Continentality,Geo_Zoning_Lat_Abs,Geo_Zoning_Lat_2,Geo_Zoning_Atmos_Thickness,Geo_Zoning_Atmos_Log_Elevation,Geo_Spatial_X,Geo_Spatial_Y,Geo_Spatial_Z,Terrain_Slope,Terrain_Aspect,DEWP
2019-01-01,43.2,47.1,39.6,16.9,5.1,3.6,5.8,122.17461852507125,23.4833333,111.3,120.0,38.104874929245454,10.58468748034596,23.856763339314536,0.017213356155834685,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,35.8
2019-01-02,45.1,49.1,38.7,15.4,5.4,3.4,3.9,7.369410988755226,23.4833333,111.3,120.0,39.802395272569875,10.590437766537438,23.90464759521258,0.03442161162274574,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,37.6
2019-01-03,48.0,49.8,43.7,12.2,2.9,3.2,5.8,28.967851574173654,23.4833333,111.3,120.0,42.38660247659362,10.596650619148406,23.956221140925745,0.051619667223253764,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,44.8
2019-01-04,51.2,52.9,47.1,10.0,1.2,2.9,3.9,10.200951475259691,23.4833333,111.3,120.0,45.24084131446474,10.603322183077672,24.011458347120357,0.06880242680231986,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,50.1
2019-01-05,49.7,51.4,48.0,10.2,2.3,2.2,3.9,64.0997718179837,23.4833333,111.3,120.0,43.944940237065914,10.610448346977686,24.070331598250846,0.08596479873744647,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,48.2
2019-01-06,50.5,51.4,47.7,9.3,4.2,4.1,5.8,27.64741279849821,23.4833333,111.3,120.0,44.68418749643197,10.618024751627399,24.132811299990372,0.10310169744743485,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,48.4
2019-01-07,52.1,54.5,49.1,9.0,2.0,3.6,5.8,-36.291706465047426,23.4833333,111.3,120.0,46.13475318440193,10.626046798710616,24.19886588765008,0.1202080448993527,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,50.9
2019-01-08,49.0,51.4,46.6,10.4,7.3,7.3,9.7,-69.75077757440766,23.4833333,111.3,120.0,43.42424777818854,10.63450965996454,24.268461835644246,0.13727877211326478,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,44.4
2019-01-09,49.7,52.9,45.9,9.4,3.5,3.2,5.8,36.30584340807533,23.4833333,111.3,120.0,44.08144932059334,10.643408286662376,24.341563668060758,0.15430882066428117,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,46.9
2019-01-10,51.9,54.7,48.2,6.7,1.6,2.7,3.9,9.937826594391126,23.4833333,111.3,120.0,46.073089338875164,10.652737419393102,24.418133970396756,0.1712931441814776,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,50.4
2019-01-11,50.9,52.0,49.8,6.9,2.3,2.2,3.9,-96.5971077021185,23.4833333,111.3,120.0,45.226735195277975,10.662491598100898,24.49813340252009,0.1882267098432442,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,49.6
2019-01-12,56.4,59.9,49.6,6.5,3.7,2.5,3.9,-11.101348326119474,23.4833333,111.3,120.0,50.16152631002909,10.672665172346615,24.58152071291747,0.2051044998686192,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,52.9
2019-01-13,56.8,60.1,54.9,6.1,3.5,2.7,5.8,17.576734353036212,23.4833333,111.3,120.0,50.56739427563282,10.683252311753414,24.668252754289576,0.2219215130041655,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,53.7
2019-01-14,59.5,66.2,54.3,5.3,3.8,3.2,3.9,91.16030061062311,23.4833333,111.3,120.0,53.025641457302804,10.694247016598885,24.75828450055328,0.2386727660059501,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,54.6
2019-01-15,52.8,56.7,48.4,9.0,5.3,4.9,7.8,-103.38153807091656,23.4833333,111.3,120.0,47.104829765471635,10.70564312851628,24.85156906530949,0.255353295116187,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,45.4
2019-01-16,49.3,53.6,46.4,10.8,4.7,4.7,7.8,-15.861240767466459,23.4833333,111.3,120.0,44.03079275204264,10.717434341267987,24.948057721834196,0.2719581575341055,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,41.9
2019-01-17,51.0,58.8,45.0,11.0,4.6,3.4,3.9,89.52431382785777,23.4833333,111.3,120.0,45.60086039910863,10.729614211554972,25.047699924648086,0.288482432880609,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,43.9
2019-01-18,52.7,56.8,44.4,8.2,3.9,3.2,3.9,42.52212584147793,23.4833333,111.3,120.0,47.176057012489984,10.74217616982694,25.150443332718076,0.30492122465628907,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,47.9
2019-01-19,59.7,64.4,52.2,5.6,3.4,3.2,3.9,-34.72696667955144,23.4833333,111.3,120.0,53.506689817017204,10.755113531058734,25.25623383434144,0.3212696616923644,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,53.9
2019-01-20,54.6,61.2,48.7,9.1,5.7,4.9,7.8,101.03134634472079,23.4833333,111.3,120.0,48.99630874984223,10.76841950545983,25.365015573760168,0.3375228995941133,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,47.3
2019-01-21,50.5,56.8,45.7,12.3,4.0,4.1,7.8,15.188141982034043,23.4833333,111.3,120.0,45.37461700489905,10.782087209084922,25.476730979550183,0.3536761221763716,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,40.6
2019-01-22,52.3,62.6,44.1,10.0,3.2,3.4,5.8,14.281116802089896,23.4833333,111.3,120.0,47.05304466388978,10.796109674315055,25.591320794825993,0.3697245428906731,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,40.9
2019-01-23,57.9,65.3,44.4,7.6,4.4,3.2,3.9,175.8095326038926,23.4833333,111.3,120.0,52.16056532536949,10.810479860180205,25.70872410929778,0.38566340624360707,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,41.9
2019-01-24,61.5,69.6,54.3,6.0,4.3,3.4,5.8,149.17529785230073,23.4833333,111.3,120.0,55.47910214529083,10.825190662495771,25.828878393213497,0.401487989205973,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,47.5
2019-01-25,61.7,69.3,57.4,9.4,2.6,2.6,5.8,-14.99580074243736,23.4833333,111.3,120.0,55.736874566472224,10.840234923787142,25.951719533214064,0.4171936026123168,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,51.2
2019-01-26,58.4,66.4,49.1,10.8,3.1,4.6,5.8,-75.71689549929944,23.4833333,111.3,120.0,52.83061315582682,10.855605442978113,26.077181870125006,0.4327755925504312,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,46.7
2019-01-27,58.6,69.4,48.6,8.6,2.9,3.4,5.8,-23.27427753766028,23.4833333,111.3,120.0,53.088157175874805,10.871294984820778,26.205198238702916,0.4482293417404106,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,47.8
2019-01-28,62.1,70.5,50.9,7.2,3.4,2.7,3.9,-145.05612805047053,23.4833333,111.3,120.0,56.34175829581402,10.887296289046187,26.335700009349793,0.4635502709028509,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,53.3
2019-01-29,66.7,73.2,57.9,6.8,5.2,3.6,5.8,-156.68660955823245,23.4833333,111.3,120.0,60.60585489031441,10.903602079216984,26.468617131803008,0.47873384011578846,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,56.0
2019-01-30,69.9,78.6,59.9,4.8,9.2,3.4,5.8,-9.498803471831184,23.4833333,111.3,120.0,63.610194540118144,10.920205071264917,26.603878180803026,0.49377555015997715,0.9979252005024611,23.4833333,551.466942878889,0.9858158423524046,4.795790545596741,-2122.596256571155,5444.177874850672,2538.730666805074,89.99437302304212,135.0,55.2
